Código AMIE|Nombre de la Institución Educativa|Código División Política Administrativa Provincia|Provincia|Código División Política Administrativa  Cantón|Cantón|Código División Política Administrativa  Parroquia|Parroquia|Zona Administrativa|Denominación del Distrito|Código de Distrito|Código de Circuito Educativo| Unidad Administrativa Circuital (propuesta de ubicación)|Casos excepcionales|Sostenimiento|Régimen Escolar|Jurisdicción|Tipo de Educación|Modalidad|Jornada|Nivel|Etnia|Nacionalidad|Pueblo|Institución Educativa georeferenciada|Institución responsable|Acceso (terrestre/ aéreo/fluvial)|Número de estudiantes|Número de docentes|Estado
07H01326|LUZ DE AMERICA|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Vespertina|Educación Básica|Mestiza|No aplica|No Aplica|NO|0|Terrestre|30|1|Activa
07H01327|LOS ANGELES|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Nocturna|Educación Básica y Alfabetización P.P.|Mestiza|No aplica|No Aplica|NO|0|Terrestre|30|1|Activa
07H01328|NUEVO PILO|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Vespertina y Nocturna|Educación Básica y Alfabetización P.P.|Negra|No aplica|No Aplica|NO|0|Terrestre|25|1|Activa
07H00393|MANUELA CAÑIZARES|07|EL ORO|0701|MACHALA|070105|EL CAMBIO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina y Vespertina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|196|14|Activa
07H00359|MI LINDO ECUADOR|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|82|9|Activa
07H00196|JESUS DEL GRAN PODER|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|43|9|Activa
07H00205|AMERICA QUALITY SCHOOL|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|18|4|Activa
07H00236|MANUEL CENTENO GARZON|07|EL ORO|0701|MACHALA|070105|EL CAMBIO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|96|7|Activa
07H00191|OSWALDO GUAYASAMIN|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|152|15|Activa
07H00192|LOS PASTORCITOS|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Blanca|No aplica|No Aplica|NO|1|Terrestre|36|1|Activa
07H00008|COMBATE DE PILO|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|440|21|Activa
07H00079|SAN CARLOS|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|55|7|Activa
07H00807|VICENTE MAYA|07|EL ORO|0701|MACHALA|070102|MACHALA|Zona 7|MACHALA|07D02|07D02C01_02_03_20|SI|0|Fiscal|COSTA|Hispana|Educación regular|A Distancia|Matutina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|794|24|Activa
07H00344|INNFA|07|EL ORO|0701|MACHALA|070102|MACHALA|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|SI|3|Terrestre|16|1|Activa
07H00187|EMPRESARIAL ORENSE|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|SI|3|Terrestre|913|43|Activa
07H00094|EL BOSQUE|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Nocturna|Educación Básica y Alfabetización P.P.|Mestiza|No aplica|No Aplica|SI|3|Terrestre|24|1|Activa
07H00297|9  DE OCTUBRE|07|EL ORO|0701|MACHALA|070102|MACHALA|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|134|8|Activa
07H00301|AUGUSTO MINUCHE GARRIDO|07|EL ORO|0701|MACHALA|070102|MACHALA|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|325|15|Activa
07H00332|ENRIQUE MORA SARES   RED EDUCATIVA  MA2|07|EL ORO|0701|MACHALA|070102|MACHALA|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|479|28|Activa
07H00206|RÓMULO VIDAL ZEA|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|435|22|Activa
07H00208|MATILDE HIDALGO DE PROCEL|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|SI|5|Terrestre|370|27|Activa
07H00209|HEROES DE JAMBELI|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|354|16|Activa
07H00210|LOS PANCHITOS|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial|Mestiza|No aplica|No Aplica|SI|5|Terrestre|35|2|Activa
07H00213|JAIME ROLDOS AGULERA|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|602|22|Activa
07H00214|CAMILO GALLEGOS|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina y Vespertina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|525|20|Activa
07H00215|REPÚBLICA DEL PERÚ|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina y Nocturna|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|SI|5|Terrestre|906|38|Activa
07H00289|HEROES DE JAMBELI|07|EL ORO|0701|MACHALA|070102|MACHALA|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Vespertina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|SI|5|Terrestre|149|14|Activa
07H00184|12 DE NOVIEMBRE|07|EL ORO|0701|MACHALA|070104|NUEVE DE MAYO|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|280|10|Activa
07H00028|CRUZ RAMIREZ DE CRUZ|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|407|17|Activa
07H00059|PAUL HARRIS|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C01_02_03_20||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|299|19|Activa
07H01464|RAYITO DE LUZ|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Nocturna|Educación Básica y Alfabetización P.P.|Mestiza|No aplica|No Aplica|NO|0|Terrestre|31|1|Activa
07H01296|TIERRA ADENTRO|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|0|Terrestre|111|9|Activa
07H01301|ROSA MARIA|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|0|Terrestre|59|9|Activa
07H01310|DRA. TEODORA LUCACIU|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina, Vesperina y Nocturna|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|0|Terrestre|147|10|Activa
07H01315|UNION|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Nocturna|Educación Básica y Alfabetización P.P.|Mestiza|No aplica|No Aplica|NO|0|Terrestre|28|1|Activa
07H00317|LATINOAMERICANO|07|EL ORO|0701|MACHALA|070102|MACHALA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|238|15|Activa
07H00268|TIA PATTY|07|EL ORO|0701|MACHALA|070102|MACHALA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|197|20|Activa
07H00098|VICKER|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Popular Permanente|Presencial|Vespertina y Nocturna|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|48|7|Activa
07H00099|TEMPLO DELA SABIDURÍA|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|27|2|Activa
07H00017|16  DE  MARZO|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Nocturna|Educación Básica y Alfabetización P.P.|Mestiza|No aplica|No Aplica|NO|1|Terrestre|34|1|Activa
07H00020|LA INMACULADA|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|1484|70|Activa
07H00021|TIA BLANQUITA|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina y Vespertina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|200|10|Activa
07H00025|ROSA SERRANO DE MADERO|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Negra|No aplica|No Aplica|NO|1|Terrestre|203|14|Activa
07H00041|UNIDAD EDUCATIVA JOSE MARIA VELAZ|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscomisional|COSTA|Hispana|Popular Permanente|Semipresencial|Vespertina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|346|7|Activa
07H00045|CENTRO ARTESANAL 25 DE JUNIO|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Vespertina y Nocturna|Educación Básica y Artesanal P.P|Mestiza|No aplica|No Aplica|NO|1|Terrestre|381|21|Activa
07H00046|PRINCIPITO Y MARCEL LANIADO DE WIND|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|1428|106|Activa
07H00054|JESUS DE NAZARETH|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|103|12|Activa
07H00058|16 DE JUNIO|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|424|32|Activa
07H00065|BOLIVARIANO|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|60|10|Activa
07H00072|TEMISTOCLES ARAUZ ROJAS|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|95|5|Activa
07H00073|SANTA MARIA|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|553|55|Activa
07H00074|ELOY ALFARO|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina y Vespertina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|718|41|Activa
07H00077|JUANA DE DIOS|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|252|21|Activa
07H00084|MANUEL BUENO FAJARDO|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|99|7|Activa
07H00087|SAN FRANCISCO|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|77|9|Activa
07H01461|DEL PACIFICO|07|EL ORO|0701|MACHALA|070102|MACHALA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|NO|1|Terrestre|944|68|Activa
07H00004|SAGRADO CORAZON DE JESUS|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|SI|3|Terrestre|104|11|Activa
07H00012|ATAHUALPA|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina y Vespertina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|SI|3|Terrestre|1282|65|Activa
07H00036|HERMANO MIGUEL|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|SI|3|Terrestre|1327|73|Activa
07H00049|JOSE JARAMILLO MONTOYA|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|SI|3|Terrestre|995|33|Activa
07H00051|JUAN MONTALVO|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|SI|3|Terrestre|412|18|Activa
07H00068|FULTON FRANCO CRUZ|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|SI|3|Terrestre|172|9|Activa
07H00081|DIEGO MINUCHE GARRIDO|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|SI|3|Terrestre|491|20|Activa
07H00009|CLEOPATRA FERNANDEZ DE CASTILLO|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|390|16|Activa
07H00029|ENRIQUETA DE WIND DE LANIADO|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina y Vespertina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|385|14|Activa
07H00030|LAS ARDILLITAS|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|178|4|Activa
07H00034|JOSE UGARTE MOLINA|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina y Vespertina|Educación Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|551|24|Activa
07H00035|MARIO MINUCHE MURILLO|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|SI|5|Terrestre|444|22|Activa
07H00043|REPUBLICA DEL ECUADOR|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina y Nocturna|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|SI|5|Terrestre|495|27|Activa
07H00048|PROFESOR FLORESMILO RODRIGUEZ ARGUELLO|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|213|9|Activa
07H00056|SOSENA BARREZUETA DE ZAMORA|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|413|15|Activa
07H00057|EL ORO|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina, Vesperina y Nocturna|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|SI|5|Terrestre|2107|109|Activa
07H00066|FRANCISCO OCHOA ORTIZ|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|226|8|Activa
07H00067|HEROES DEL CENEPA|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|168|10|Activa
07H00080|JORGE EFREN REYES MENDEZ|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Educación Básica|Mestiza|No aplica|No Aplica|SI|5|Terrestre|149|8|Activa
07H00002|JUAN MONTALVO|07|EL ORO|0701|MACHALA|070101|LA PROVIDENCIA|Zona 7|MACHALA|07D02|07D02C04_05_14|SI|0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina, Vesperina y Nocturna|Educación Básica y Bachillerato|Mestiza|No aplica|No Aplica|SI|5|Terrestre|1935|89|Activa
07H01451|NUEVA ESPERANZA|07|EL ORO|0701|MACHALA|070102|MACHALA|Zona 7|MACHALA|07D02|07D02C06_07_08_09||0|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Nocturna|Educación Básica y Alfabetización P.P.|Mestiza|No aplica|No Aplica|NO|0|Terrestre|29|1|Activa
07H01300|SOL NACIENTE|07|EL ORO|0701|MACHALA|070102|MACHALA|Zona 7|MACHALA|07D02|07D02C06_07_08_09||0|Particular|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|NULL|No aplica|No Aplica|NO|0|Terrestre|74|8|Activa
07H01323|ELOY ALFARO|07|EL ORO|0701|MACHALA|070102|MACHALA|Zona 7|MACHALA|07D02|07D02C06_07_08_09||0|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Nocturna|Educación Básica|Mestiza|No aplica|No Aplica|NO|0|Terrestre|28|1|Activa
07H01329|LAS TOLAS 1|07|EL ORO|0701|MACHALA|070102|MACHALA|Zona 7|MACHALA|07D02|07D02C06_07_08_09||0|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Vespertina|Educación Básica|Mestiza|No aplica|No Aplica|NO|0|Terrestre|31|1|Activa
07H00293|ALBERTO CRUZ MURILLO|07|EL ORO|0701|MACHALA|070102|MACHALA|Zona 7|MACHALA|07D02|07D02C06_07_08_09||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|629|24|Activa
07H00299|DR ALFREDO PAREJA DIEZCANSECO|07|EL ORO|0701|MACHALA|070102|MACHALA|Zona 7|MACHALA|07D02|07D02C06_07_08_09||0|Fiscal|COSTA|Hispana|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|411|18|Activa
07H00311|CENTRO PRIMARIA POPULAR CHACRAS|07|EL ORO|0701|MACHALA|070102|MACHALA|Zona 7|MACHALA|07D02|07D02C06_07_08_09||0|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Nocturna|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|13|1|Activa
07H00322|CENTRO DE PRIMARIA POPULAR 10 DE SEPTIEMBRE|07|EL ORO|0701|MACHALA|070102|MACHALA|Zona 7|MACHALA|07D02|07D02C06_07_08_09||0|Fiscal|COSTA|Hispana|Popular Permanente|Presencial|Nocturna|Educación Básica|Mestiza|No aplica|No Aplica|NO|1|Terrestre|20|1|Activa
07B00001|LOS HEROES DE ARMAGEDON|07|EL ORO|0701|MACHALA|070102|MACHALA|Zona 7|MACHALA|07D02|07D02C06_07_08_09||0|Fiscomisional|COSTA|Bilingüe|Educación regular|Presencial|Matutina|Inicial y Educacción Básica|Indígena|Kichwa|Puruhá|NO|1|Terrestre|226|10|Activa
